trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
70.T3.11-SKY-mjp-1.1.H,16:30:00,16:30:00,48578,1,,0,0,0.0
70.T3.11-SKY-mjp-1.1.H,16:33:00,16:33:00,45513,2,,0,1,1455.41
70.T3.11-SKY-mjp-1.1.H,16:36:00,16:36:00,45511,3,,0,1,1713.06
70.T3.11-SKY-mjp-1.1.H,16:59:00,16:59:00,23175,4,,0,0,23924.44
70.UG.11-SKY-mjp-1.1.H,13:20:00,13:20:00,48578,1,,0,0,0.0
70.UG.11-SKY-mjp-1.1.H,13:23:00,13:23:00,45513,2,,0,1,1455.41
70.UG.11-SKY-mjp-1.1.H,13:26:00,13:26:00,45511,3,,0,1,1713.06
70.UG.11-SKY-mjp-1.1.H,13:51:00,13:51:00,23175,4,,0,0,23924.44
70.UK.11-SKY-mjp-1.1.H,13:20:00,13:20:00,48578,1,,0,0,0.0
70.UK.11-SKY-mjp-1.1.H,13:23:00,13:23:00,45513,2,,0,1,1455.41
70.UK.11-SKY-mjp-1.1.H,13:26:00,13:26:00,45511,3,,0,1,1713.06
70.UK.11-SKY-mjp-1.1.H,13:51:00,13:51:00,23175,4,,0,0,23924.44
70.UM.11-SKY-mjp-1.1.H,13:20:00,13:20:00,48578,1,,0,0,0.0
70.UM.11-SKY-mjp-1.1.H,13:23:00,13:23:00,45513,2,,0,1,1455.41
70.UM.11-SKY-mjp-1.1.H,13:26:00,13:26:00,45511,3,,0,1,1713.06
70.UM.11-SKY-mjp-1.1.H,13:51:00,13:51:00,23175,4,,0,0,23924.44
70.US.11-SKY-mjp-1.1.H,13:20:00,13:20:00,48578,1,,0,0,0.0
70.US.11-SKY-mjp-1.1.H,13:23:00,13:23:00,45513,2,,0,1,1455.41
70.US.11-SKY-mjp-1.1.H,13:26:00,13:26:00,45511,3,,0,1,1713.06
70.US.11-SKY-mjp-1.1.H,13:51:00,13:51:00,23175,4,,0,0,23924.44
70.UT.11-SKY-mjp-1.1.H,13:20:00,13:20:00,48578,1,,0,0,0.0
70.UT.11-SKY-mjp-1.1.H,13:23:00,13:23:00,45513,2,,0,1,1455.41
70.UT.11-SKY-mjp-1.1.H,13:26:00,13:26:00,45511,3,,0,1,1713.06
70.UT.11-SKY-mjp-1.1.H,13:51:00,13:51:00,23175,4,,0,0,23924.44
71.T0.11-SKY-mjp-1.1.H,13:30:00,13:30:00,48578,1,,0,0,0.0
71.T0.11-SKY-mjp-1.1.H,13:33:00,13:33:00,45513,2,,0,1,1455.41
71.T0.11-SKY-mjp-1.1.H,13:36:00,13:36:00,45511,3,,0,1,1713.06
71.T0.11-SKY-mjp-1.1.H,14:01:00,14:01:00,23175,4,,0,0,23924.44
71.T2.11-SKY-mjp-1.1.H,16:40:00,16:40:00,48578,1,,0,0,0.0
71.T2.11-SKY-mjp-1.1.H,16:43:00,16:43:00,45513,2,,0,1,1455.41
71.T2.11-SKY-mjp-1.1.H,16:46:00,16:46:00,45511,3,,0,1,1713.06
71.T2.11-SKY-mjp-1.1.H,17:09:00,17:09:00,23175,4,,0,0,23924.44
71.T3.11-SKY-mjp-1.1.H,16:40:00,16:40:00,48578,1,,0,0,0.0
71.T3.11-SKY-mjp-1.1.H,16:43:00,16:43:00,45513,2,,0,1,1455.41
71.T3.11-SKY-mjp-1.1.H,16:46:00,16:46:00,45511,3,,0,1,1713.06
71.T3.11-SKY-mjp-1.1.H,17:09:00,17:09:00,23175,4,,0,0,23924.44
71.UG.11-SKY-mjp-1.1.H,13:30:00,13:30:00,48578,1,,0,0,0.0
71.UG.11-SKY-mjp-1.1.H,13:33:00,13:33:00,45513,2,,0,1,1455.41
71.UG.11-SKY-mjp-1.1.H,13:36:00,13:36:00,45511,3,,0,1,1713.06
71.UG.11-SKY-mjp-1.1.H,14:01:00,14:01:00,23175,4,,0,0,23924.44
71.UK.11-SKY-mjp-1.1.H,13:30:00,13:30:00,48578,1,,0,0,0.0
71.UK.11-SKY-mjp-1.1.H,13:33:00,13:33:00,45513,2,,0,1,1455.41
71.UK.11-SKY-mjp-1.1.H,13:36:00,13:36:00,45511,3,,0,1,1713.06
71.UK.11-SKY-mjp-1.1.H,14:01:00,14:01:00,23175,4,,0,0,23924.44
71.UM.11-SKY-mjp-1.1.H,13:30:00,13:30:00,48578,1,,0,0,0.0
71.UM.11-SKY-mjp-1.1.H,13:33:00,13:33:00,45513,2,,0,1,1455.41
71.UM.11-SKY-mjp-1.1.H,13:36:00,13:36:00,45511,3,,0,1,1713.06
71.UM.11-SKY-mjp-1.1.H,14:01:00,14:01:00,23175,4,,0,0,23924.44
71.US.11-SKY-mjp-1.1.H,13:30:00,13:30:00,48578,1,,0,0,0.0
71.US.11-SKY-mjp-1.1.H,13:33:00,13:33:00,45513,2,,0,1,1455.41
71.US.11-SKY-mjp-1.1.H,13:36:00,13:36:00,45511,3,,0,1,1713.06
71.US.11-SKY-mjp-1.1.H,14:01:00,14:01:00,23175,4,,0,0,23924.44
71.UT.11-SKY-mjp-1.1.H,13:30:00,13:30:00,48578,1,,0,0,0.0
71.UT.11-SKY-mjp-1.1.H,13:33:00,13:33:00,45513,2,,0,1,1455.41
71.UT.11-SKY-mjp-1.1.H,13:36:00,13:36:00,45511,3,,0,1,1713.06
71.UT.11-SKY-mjp-1.1.H,14:01:00,14:01:00,23175,4,,0,0,23924.44
72.T0.11-SKY-mjp-1.1.H,13:40:00,13:40:00,48578,1,,0,0,0.0
72.T0.11-SKY-mjp-1.1.H,13:43:00,13:43:00,45513,2,,0,1,1455.41
72.T0.11-SKY-mjp-1.1.H,13:46:00,13:46:00,45511,3,,0,1,1713.06
72.T0.11-SKY-mjp-1.1.H,14:11:00,14:11:00,23175,4,,0,0,23924.44
72.T2.11-SKY-mjp-1.1.H,16:50:00,16:50:00,48578,1,,0,0,0.0
72.T2.11-SKY-mjp-1.1.H,16:53:00,16:53:00,45513,2,,0,1,1455.41
72.T2.11-SKY-mjp-1.1.H,16:56:00,16:56:00,45511,3,,0,1,1713.06
72.T2.11-SKY-mjp-1.1.H,17:19:00,17:19:00,23175,4,,0,0,23924.44
72.T3.11-SKY-mjp-1.1.H,16:50:00,16:50:00,48578,1,,0,0,0.0
72.T3.11-SKY-mjp-1.1.H,16:53:00,16:53:00,45513,2,,0,1,1455.41
72.T3.11-SKY-mjp-1.1.H,16:56:00,16:56:00,45511,3,,0,1,1713.06
72.T3.11-SKY-mjp-1.1.H,17:19:00,17:19:00,23175,4,,0,0,23924.44
72.UG.11-SKY-mjp-1.1.H,13:40:00,13:40:00,48578,1,,0,0,0.0
72.UG.11-SKY-mjp-1.1.H,13:43:00,13:43:00,45513,2,,0,1,1455.41
72.UG.11-SKY-mjp-1.1.H,13:46:00,13:46:00,45511,3,,0,1,1713.06
72.UG.11-SKY-mjp-1.1.H,14:11:00,14:11:00,23175,4,,0,0,23924.44
72.UK.11-SKY-mjp-1.1.H,13:40:00,13:40:00,48578,1,,0,0,0.0
72.UK.11-SKY-mjp-1.1.H,13:43:00,13:43:00,45513,2,,0,1,1455.41
72.UK.11-SKY-mjp-1.1.H,13:46:00,13:46:00,45511,3,,0,1,1713.06
72.UK.11-SKY-mjp-1.1.H,14:11:00,14:11:00,23175,4,,0,0,23924.44
72.UM.11-SKY-mjp-1.1.H,13:40:00,13:40:00,48578,1,,0,0,0.0
72.UM.11-SKY-mjp-1.1.H,13:43:00,13:43:00,45513,2,,0,1,1455.41
72.UM.11-SKY-mjp-1.1.H,13:46:00,13:46:00,45511,3,,0,1,1713.06
72.UM.11-SKY-mjp-1.1.H,14:11:00,14:11:00,23175,4,,0,0,23924.44
72.US.11-SKY-mjp-1.1.H,13:40:00,13:40:00,48578,1,,0,0,0.0
72.US.11-SKY-mjp-1.1.H,13:43:00,13:43:00,45513,2,,0,1,1455.41
72.US.11-SKY-mjp-1.1.H,13:46:00,13:46:00,45511,3,,0,1,1713.06
72.US.11-SKY-mjp-1.1.H,14:11:00,14:11:00,23175,4,,0,0,23924.44
72.UT.11-SKY-mjp-1.1.H,13:40:00,13:40:00,48578,1,,0,0,0.0
72.UT.11-SKY-mjp-1.1.H,13:43:00,13:43:00,45513,2,,0,1,1455.41
72.UT.11-SKY-mjp-1.1.H,13:46:00,13:46:00,45511,3,,0,1,1713.06
72.UT.11-SKY-mjp-1.1.H,14:11:00,14:11:00,23175,4,,0,0,23924.44
73.T0.11-SKY-mjp-1.1.H,13:50:00,13:50:00,48578,1,,0,0,0.0
73.T0.11-SKY-mjp-1.1.H,13:53:00,13:53:00,45513,2,,0,1,1455.41
73.T0.11-SKY-mjp-1.1.H,13:56:00,13:56:00,45511,3,,0,1,1713.06
73.T0.11-SKY-mjp-1.1.H,14:21:00,14:21:00,23175,4,,0,0,23924.44
73.T2.11-SKY-mjp-1.1.H,17:00:00,17:00:00,48578,1,,0,0,0.0
73.T2.11-SKY-mjp-1.1.H,17:03:00,17:03:00,45513,2,,0,1,1455.41
73.T2.11-SKY-mjp-1.1.H,17:06:00,17:06:00,45511,3,,0,1,1713.06
73.T2.11-SKY-mjp-1.1.H,17:29:00,17:29:00,23175,4,,0,0,23924.44
73.T3.11-SKY-mjp-1.1.H,17:00:00,17:00:00,48578,1,,0,0,0.0
73.T3.11-SKY-mjp-1.1.H,17:03:00,17:03:00,45513,2,,0,1,1455.41
73.T3.11-SKY-mjp-1.1.H,17:06:00,17:06:00,45511,3,,0,1,1713.06
73.T3.11-SKY-mjp-1.1.H,17:29:00,17:29:00,23175,4,,0,0,23924.44
73.UG.11-SKY-mjp-1.1.H,13:50:00,13:50:00,48578,1,,0,0,0.0
73.UG.11-SKY-mjp-1.1.H,13:53:00,13:53:00,45513,2,,0,1,1455.41
73.UG.11-SKY-mjp-1.1.H,13:56:00,13:56:00,45511,3,,0,1,1713.06
73.UG.11-SKY-mjp-1.1.H,14:21:00,14:21:00,23175,4,,0,0,23924.44
73.UK.11-SKY-mjp-1.1.H,13:50:00,13:50:00,48578,1,,0,0,0.0
73.UK.11-SKY-mjp-1.1.H,13:53:00,13:53:00,45513,2,,0,1,1455.41
73.UK.11-SKY-mjp-1.1.H,13:56:00,13:56:00,45511,3,,0,1,1713.06
73.UK.11-SKY-mjp-1.1.H,14:21:00,14:21:00,23175,4,,0,0,23924.44
73.UM.11-SKY-mjp-1.1.H,13:50:00,13:50:00,48578,1,,0,0,0.0
73.UM.11-SKY-mjp-1.1.H,13:53:00,13:53:00,45513,2,,0,1,1455.41
73.UM.11-SKY-mjp-1.1.H,13:56:00,13:56:00,45511,3,,0,1,1713.06
73.UM.11-SKY-mjp-1.1.H,14:21:00,14:21:00,23175,4,,0,0,23924.44
73.US.11-SKY-mjp-1.1.H,13:50:00,13:50:00,48578,1,,0,0,0.0
73.US.11-SKY-mjp-1.1.H,13:53:00,13:53:00,45513,2,,0,1,1455.41
73.US.11-SKY-mjp-1.1.H,13:56:00,13:56:00,45511,3,,0,1,1713.06
73.US.11-SKY-mjp-1.1.H,14:21:00,14:21:00,23175,4,,0,0,23924.44
73.UT.11-SKY-mjp-1.1.H,13:50:00,13:50:00,48578,1,,0,0,0.0
73.UT.11-SKY-mjp-1.1.H,13:53:00,13:53:00,45513,2,,0,1,1455.41
73.UT.11-SKY-mjp-1.1.H,13:56:00,13:56:00,45511,3,,0,1,1713.06
73.UT.11-SKY-mjp-1.1.H,14:21:00,14:21:00,23175,4,,0,0,23924.44
74.T0.11-SKY-mjp-1.1.H,14:00:00,14:00:00,48578,1,,0,0,0.0
74.T0.11-SKY-mjp-1.1.H,14:03:00,14:03:00,45513,2,,0,1,1455.41
74.T0.11-SKY-mjp-1.1.H,14:06:00,14:06:00,45511,3,,0,1,1713.06
74.T0.11-SKY-mjp-1.1.H,14:31:00,14:31:00,23175,4,,0,0,23924.44
74.T2.11-SKY-mjp-1.1.H,17:10:00,17:10:00,48578,1,,0,0,0.0
74.T2.11-SKY-mjp-1.1.H,17:13:00,17:13:00,45513,2,,0,1,1455.41
74.T2.11-SKY-mjp-1.1.H,17:16:00,17:16:00,45511,3,,0,1,1713.06
74.T2.11-SKY-mjp-1.1.H,17:39:00,17:39:00,23175,4,,0,0,23924.44
74.T3.11-SKY-mjp-1.1.H,17:10:00,17:10:00,48578,1,,0,0,0.0
74.T3.11-SKY-mjp-1.1.H,17:13:00,17:13:00,45513,2,,0,1,1455.41
74.T3.11-SKY-mjp-1.1.H,17:16:00,17:16:00,45511,3,,0,1,1713.06
74.T3.11-SKY-mjp-1.1.H,17:39:00,17:39:00,23175,4,,0,0,23924.44
74.UG.11-SKY-mjp-1.1.H,14:00:00,14:00:00,48578,1,,0,0,0.0
74.UG.11-SKY-mjp-1.1.H,14:03:00,14:03:00,45513,2,,0,1,1455.41
74.UG.11-SKY-mjp-1.1.H,14:06:00,14:06:00,45511,3,,0,1,1713.06
74.UG.11-SKY-mjp-1.1.H,14:31:00,14:31:00,23175,4,,0,0,23924.44
74.UK.11-SKY-mjp-1.1.H,14:00:00,14:00:00,48578,1,,0,0,0.0
74.UK.11-SKY-mjp-1.1.H,14:03:00,14:03:00,45513,2,,0,1,1455.41
74.UK.11-SKY-mjp-1.1.H,14:06:00,14:06:00,45511,3,,0,1,1713.06
74.UK.11-SKY-mjp-1.1.H,14:31:00,14:31:00,23175,4,,0,0,23924.44
74.UM.11-SKY-mjp-1.1.H,14:00:00,14:00:00,48578,1,,0,0,0.0
74.UM.11-SKY-mjp-1.1.H,14:03:00,14:03:00,45513,2,,0,1,1455.41
74.UM.11-SKY-mjp-1.1.H,14:06:00,14:06:00,45511,3,,0,1,1713.06
74.UM.11-SKY-mjp-1.1.H,14:31:00,14:31:00,23175,4,,0,0,23924.44
74.US.11-SKY-mjp-1.1.H,14:00:00,14:00:00,48578,1,,0,0,0.0
74.US.11-SKY-mjp-1.1.H,14:03:00,14:03:00,45513,2,,0,1,1455.41
74.US.11-SKY-mjp-1.1.H,14:06:00,14:06:00,45511,3,,0,1,1713.06
74.US.11-SKY-mjp-1.1.H,14:31:00,14:31:00,23175,4,,0,0,23924.44
74.UT.11-SKY-mjp-1.1.H,14:00:00,14:00:00,48578,1,,0,0,0.0
74.UT.11-SKY-mjp-1.1.H,14:03:00,14:03:00,45513,2,,0,1,1455.41
74.UT.11-SKY-mjp-1.1.H,14:06:00,14:06:00,45511,3,,0,1,1713.06
74.UT.11-SKY-mjp-1.1.H,14:31:00,14:31:00,23175,4,,0,0,23924.44
75.T0.11-SKY-mjp-1.1.H,14:10:00,14:10:00,48578,1,,0,0,0.0
75.T0.11-SKY-mjp-1.1.H,14:13:00,14:13:00,45513,2,,0,1,1455.41
75.T0.11-SKY-mjp-1.1.H,14:16:00,14:16:00,45511,3,,0,1,1713.06
75.T0.11-SKY-mjp-1.1.H,14:41:00,14:41:00,23175,4,,0,0,23924.44
75.T2.11-SKY-mjp-1.1.H,17:20:00,17:20:00,48578,1,,0,0,0.0
75.T2.11-SKY-mjp-1.1.H,17:23:00,17:23:00,45513,2,,0,1,1455.41
75.T2.11-SKY-mjp-1.1.H,17:26:00,17:26:00,45511,3,,0,1,1713.06
75.T2.11-SKY-mjp-1.1.H,17:49:00,17:49:00,23175,4,,0,0,23924.44
75.T3.11-SKY-mjp-1.1.H,17:20:00,17:20:00,48578,1,,0,0,0.0
75.T3.11-SKY-mjp-1.1.H,17:23:00,17:23:00,45513,2,,0,1,1455.41
75.T3.11-SKY-mjp-1.1.H,17:26:00,17:26:00,45511,3,,0,1,1713.06
75.T3.11-SKY-mjp-1.1.H,17:49:00,17:49:00,23175,4,,0,0,23924.44
75.UG.11-SKY-mjp-1.1.H,14:10:00,14:10:00,48578,1,,0,0,0.0
75.UG.11-SKY-mjp-1.1.H,14:13:00,14:13:00,45513,2,,0,1,1455.41
75.UG.11-SKY-mjp-1.1.H,14:16:00,14:16:00,45511,3,,0,1,1713.06
75.UG.11-SKY-mjp-1.1.H,14:41:00,14:41:00,23175,4,,0,0,23924.44
75.UK.11-SKY-mjp-1.1.H,14:10:00,14:10:00,48578,1,,0,0,0.0
75.UK.11-SKY-mjp-1.1.H,14:13:00,14:13:00,45513,2,,0,1,1455.41
75.UK.11-SKY-mjp-1.1.H,14:16:00,14:16:00,45511,3,,0,1,1713.06
75.UK.11-SKY-mjp-1.1.H,14:41:00,14:41:00,23175,4,,0,0,23924.44
75.UM.11-SKY-mjp-1.1.H,14:10:00,14:10:00,48578,1,,0,0,0.0
75.UM.11-SKY-mjp-1.1.H,14:13:00,14:13:00,45513,2,,0,1,1455.41
75.UM.11-SKY-mjp-1.1.H,14:16:00,14:16:00,45511,3,,0,1,1713.06
75.UM.11-SKY-mjp-1.1.H,14:41:00,14:41:00,23175,4,,0,0,23924.44
75.US.11-SKY-mjp-1.1.H,14:10:00,14:10:00,48578,1,,0,0,0.0
75.US.11-SKY-mjp-1.1.H,14:13:00,14:13:00,45513,2,,0,1,1455.41
75.US.11-SKY-mjp-1.1.H,14:16:00,14:16:00,45511,3,,0,1,1713.06
75.US.11-SKY-mjp-1.1.H,14:41:00,14:41:00,23175,4,,0,0,23924.44
75.UT.11-SKY-mjp-1.1.H,14:10:00,14:10:00,48578,1,,0,0,0.0
75.UT.11-SKY-mjp-1.1.H,14:13:00,14:13:00,45513,2,,0,1,1455.41
75.UT.11-SKY-mjp-1.1.H,14:16:00,14:16:00,45511,3,,0,1,1713.06
75.UT.11-SKY-mjp-1.1.H,14:41:00,14:41:00,23175,4,,0,0,23924.44
76.T0.11-SKY-mjp-1.1.H,14:20:00,14:20:00,48578,1,,0,0,0.0
76.T0.11-SKY-mjp-1.1.H,14:23:00,14:23:00,45513,2,,0,1,1455.41
76.T0.11-SKY-mjp-1.1.H,14:26:00,14:26:00,45511,3,,0,1,1713.06
76.T0.11-SKY-mjp-1.1.H,14:51:00,14:51:00,23175,4,,0,0,23924.44
76.T2.11-SKY-mjp-1.1.H,17:30:00,17:30:00,48578,1,,0,0,0.0
76.T2.11-SKY-mjp-1.1.H,17:33:00,17:33:00,45513,2,,0,1,1455.41
76.T2.11-SKY-mjp-1.1.H,17:36:00,17:36:00,45511,3,,0,1,1713.06
76.T2.11-SKY-mjp-1.1.H,17:59:00,17:59:00,23175,4,,0,0,23924.44
76.T3.11-SKY-mjp-1.1.H,17:30:00,17:30:00,48578,1,,0,0,0.0
76.T3.11-SKY-mjp-1.1.H,17:33:00,17:33:00,45513,2,,0,1,1455.41
76.T3.11-SKY-mjp-1.1.H,17:36:00,17:36:00,45511,3,,0,1,1713.06
76.T3.11-SKY-mjp-1.1.H,17:59:00,17:59:00,23175,4,,0,0,23924.44
76.UG.11-SKY-mjp-1.1.H,14:20:00,14:20:00,48578,1,,0,0,0.0
76.UG.11-SKY-mjp-1.1.H,14:23:00,14:23:00,45513,2,,0,1,1455.41
76.UG.11-SKY-mjp-1.1.H,14:26:00,14:26:00,45511,3,,0,1,1713.06
76.UG.11-SKY-mjp-1.1.H,14:51:00,14:51:00,23175,4,,0,0,23924.44
76.UK.11-SKY-mjp-1.1.H,14:20:00,14:20:00,48578,1,,0,0,0.0
76.UK.11-SKY-mjp-1.1.H,14:23:00,14:23:00,45513,2,,0,1,1455.41
76.UK.11-SKY-mjp-1.1.H,14:26:00,14:26:00,45511,3,,0,1,1713.06
76.UK.11-SKY-mjp-1.1.H,14:51:00,14:51:00,23175,4,,0,0,23924.44
76.UM.11-SKY-mjp-1.1.H,14:20:00,14:20:00,48578,1,,0,0,0.0
76.UM.11-SKY-mjp-1.1.H,14:23:00,14:23:00,45513,2,,0,1,1455.41
76.UM.11-SKY-mjp-1.1.H,14:26:00,14:26:00,45511,3,,0,1,1713.06
76.UM.11-SKY-mjp-1.1.H,14:51:00,14:51:00,23175,4,,0,0,23924.44
76.US.11-SKY-mjp-1.1.H,14:20:00,14:20:00,48578,1,,0,0,0.0
76.US.11-SKY-mjp-1.1.H,14:23:00,14:23:00,45513,2,,0,1,1455.41
76.US.11-SKY-mjp-1.1.H,14:26:00,14:26:00,45511,3,,0,1,1713.06
76.US.11-SKY-mjp-1.1.H,14:51:00,14:51:00,23175,4,,0,0,23924.44
76.UT.11-SKY-mjp-1.1.H,14:20:00,14:20:00,48578,1,,0,0,0.0
76.UT.11-SKY-mjp-1.1.H,14:23:00,14:23:00,45513,2,,0,1,1455.41
76.UT.11-SKY-mjp-1.1.H,14:26:00,14:26:00,45511,3,,0,1,1713.06
76.UT.11-SKY-mjp-1.1.H,14:51:00,14:51:00,23175,4,,0,0,23924.44
77.T0.11-SKY-mjp-1.1.H,14:30:00,14:30:00,48578,1,,0,0,0.0
77.T0.11-SKY-mjp-1.1.H,14:33:00,14:33:00,45513,2,,0,1,1455.41
77.T0.11-SKY-mjp-1.1.H,14:36:00,14:36:00,45511,3,,0,1,1713.06
77.T0.11-SKY-mjp-1.1.H,15:01:00,15:01:00,23175,4,,0,0,23924.44
77.T2.11-SKY-mjp-1.1.H,17:40:00,17:40:00,48578,1,,0,0,0.0
77.T2.11-SKY-mjp-1.1.H,17:43:00,17:43:00,45513,2,,0,1,1455.41
77.T2.11-SKY-mjp-1.1.H,17:46:00,17:46:00,45511,3,,0,1,1713.06
77.T2.11-SKY-mjp-1.1.H,18:09:00,18:09:00,23175,4,,0,0,23924.44
77.T3.11-SKY-mjp-1.1.H,17:40:00,17:40:00,48578,1,,0,0,0.0
77.T3.11-SKY-mjp-1.1.H,17:43:00,17:43:00,45513,2,,0,1,1455.41
77.T3.11-SKY-mjp-1.1.H,17:46:00,17:46:00,45511,3,,0,1,1713.06
77.T3.11-SKY-mjp-1.1.H,18:09:00,18:09:00,23175,4,,0,0,23924.44
77.UG.11-SKY-mjp-1.1.H,14:30:00,14:30:00,48578,1,,0,0,0.0
77.UG.11-SKY-mjp-1.1.H,14:33:00,14:33:00,45513,2,,0,1,1455.41
77.UG.11-SKY-mjp-1.1.H,14:36:00,14:36:00,45511,3,,0,1,1713.06
77.UG.11-SKY-mjp-1.1.H,15:01:00,15:01:00,23175,4,,0,0,23924.44
77.UK.11-SKY-mjp-1.1.H,14:30:00,14:30:00,48578,1,,0,0,0.0
77.UK.11-SKY-mjp-1.1.H,14:33:00,14:33:00,45513,2,,0,1,1455.41
77.UK.11-SKY-mjp-1.1.H,14:36:00,14:36:00,45511,3,,0,1,1713.06
77.UK.11-SKY-mjp-1.1.H,15:01:00,15:01:00,23175,4,,0,0,23924.44
77.UM.11-SKY-mjp-1.1.H,14:30:00,14:30:00,48578,1,,0,0,0.0
77.UM.11-SKY-mjp-1.1.H,14:33:00,14:33:00,45513,2,,0,1,1455.41
77.UM.11-SKY-mjp-1.1.H,14:36:00,14:36:00,45511,3,,0,1,1713.06
77.UM.11-SKY-mjp-1.1.H,15:01:00,15:01:00,23175,4,,0,0,23924.44
77.US.11-SKY-mjp-1.1.H,14:30:00,14:30:00,48578,1,,0,0,0.0
77.US.11-SKY-mjp-1.1.H,14:33:00,14:33:00,45513,2,,0,1,1455.41
77.US.11-SKY-mjp-1.1.H,14:36:00,14:36:00,45511,3,,0,1,1713.06
77.US.11-SKY-mjp-1.1.H,15:01:00,15:01:00,23175,4,,0,0,23924.44
77.UT.11-SKY-mjp-1.1.H,14:30:00,14:30:00,48578,1,,0,0,0.0
77.UT.11-SKY-mjp-1.1.H,14:33:00,14:33:00,45513,2,,0,1,1455.41
77.UT.11-SKY-mjp-1.1.H,14:36:00,14:36:00,45511,3,,0,1,1713.06
77.UT.11-SKY-mjp-1.1.H,15:01:00,15:01:00,23175,4,,0,0,23924.44
78.T0.11-SKY-mjp-1.1.H,14:40:00,14:40:00,48578,1,,0,0,0.0
78.T0.11-SKY-mjp-1.1.H,14:43:00,14:43:00,45513,2,,0,1,1455.41
78.T0.11-SKY-mjp-1.1.H,14:46:00,14:46:00,45511,3,,0,1,1713.06
78.T0.11-SKY-mjp-1.1.H,15:11:00,15:11:00,23175,4,,0,0,23924.44
78.T2.11-SKY-mjp-1.1.H,17:50:00,17:50:00,48578,1,,0,0,0.0
78.T2.11-SKY-mjp-1.1.H,17:53:00,17:53:00,45513,2,,0,1,1455.41
78.T2.11-SKY-mjp-1.1.H,17:56:00,17:56:00,45511,3,,0,1,1713.06
78.T2.11-SKY-mjp-1.1.H,18:19:00,18:19:00,23175,4,,0,0,23924.44
78.T3.11-SKY-mjp-1.1.H,17:50:00,17:50:00,48578,1,,0,0,0.0
78.T3.11-SKY-mjp-1.1.H,17:53:00,17:53:00,45513,2,,0,1,1455.41
78.T3.11-SKY-mjp-1.1.H,17:56:00,17:56:00,45511,3,,0,1,1713.06
78.T3.11-SKY-mjp-1.1.H,18:19:00,18:19:00,23175,4,,0,0,23924.44
78.UG.11-SKY-mjp-1.1.H,14:40:00,14:40:00,48578,1,,0,0,0.0
78.UG.11-SKY-mjp-1.1.H,14:43:00,14:43:00,45513,2,,0,1,1455.41
78.UG.11-SKY-mjp-1.1.H,14:46:00,14:46:00,45511,3,,0,1,1713.06
78.UG.11-SKY-mjp-1.1.H,15:11:00,15:11:00,23175,4,,0,0,23924.44
78.UK.11-SKY-mjp-1.1.H,14:40:00,14:40:00,48578,1,,0,0,0.0
78.UK.11-SKY-mjp-1.1.H,14:43:00,14:43:00,45513,2,,0,1,1455.41
78.UK.11-SKY-mjp-1.1.H,14:46:00,14:46:00,45511,3,,0,1,1713.06
78.UK.11-SKY-mjp-1.1.H,15:11:00,15:11:00,23175,4,,0,0,23924.44
78.UM.11-SKY-mjp-1.1.H,14:40:00,14:40:00,48578,1,,0,0,0.0
78.UM.11-SKY-mjp-1.1.H,14:43:00,14:43:00,45513,2,,0,1,1455.41
78.UM.11-SKY-mjp-1.1.H,14:46:00,14:46:00,45511,3,,0,1,1713.06
78.UM.11-SKY-mjp-1.1.H,15:11:00,15:11:00,23175,4,,0,0,23924.44
78.US.11-SKY-mjp-1.1.H,14:40:00,14:40:00,48578,1,,0,0,0.0
78.US.11-SKY-mjp-1.1.H,14:43:00,14:43:00,45513,2,,0,1,1455.41
78.US.11-SKY-mjp-1.1.H,14:46:00,14:46:00,45511,3,,0,1,1713.06
78.US.11-SKY-mjp-1.1.H,15:11:00,15:11:00,23175,4,,0,0,23924.44
78.UT.11-SKY-mjp-1.1.H,14:40:00,14:40:00,48578,1,,0,0,0.0
78.UT.11-SKY-mjp-1.1.H,14:43:00,14:43:00,45513,2,,0,1,1455.41
78.UT.11-SKY-mjp-1.1.H,14:46:00,14:46:00,45511,3,,0,1,1713.06
78.UT.11-SKY-mjp-1.1.H,15:11:00,15:11:00,23175,4,,0,0,23924.44
79.T0.11-SKY-mjp-1.1.H,14:50:00,14:50:00,48578,1,,0,0,0.0
79.T0.11-SKY-mjp-1.1.H,14:53:00,14:53:00,45513,2,,0,1,1455.41
79.T0.11-SKY-mjp-1.1.H,14:56:00,14:56:00,45511,3,,0,1,1713.06
79.T0.11-SKY-mjp-1.1.H,15:21:00,15:21:00,23175,4,,0,0,23924.44
79.T2.11-SKY-mjp-1.1.H,18:00:00,18:00:00,48578,1,,0,0,0.0
79.T2.11-SKY-mjp-1.1.H,18:03:00,18:03:00,45513,2,,0,1,1455.41
79.T2.11-SKY-mjp-1.1.H,18:06:00,18:06:00,45511,3,,0,1,1713.06
79.T2.11-SKY-mjp-1.1.H,18:29:00,18:29:00,23175,4,,0,0,23924.44
79.T3.11-SKY-mjp-1.1.H,18:00:00,18:00:00,48578,1,,0,0,0.0
79.T3.11-SKY-mjp-1.1.H,18:03:00,18:03:00,45513,2,,0,1,1455.41
79.T3.11-SKY-mjp-1.1.H,18:06:00,18:06:00,45511,3,,0,1,1713.06
79.T3.11-SKY-mjp-1.1.H,18:29:00,18:29:00,23175,4,,0,0,23924.44
