SA2_CODE_2021,SA2_NAME_2021,TR_CODE_2021,TR_NAME_2021,STATE_CODE_2021,STATE_NAME_2021,AUS_CODE_2021,AUS_NAME_2021,AREA_ALBERS_SQKM,ASGS_LOCI_URI_2021
110021191,Inverell,1R140,New England North West,1,New South Wales,AUS,Australia,207.6617,http://linked.data.gov.au/dataset/asgsed3/SA2/110021191
105011092,Bourke - Brewarrina,1R150,Outback NSW,1,New South Wales,AUS,Australia,56841.5222,http://linked.data.gov.au/dataset/asgsed3/SA2/105011092
105011093,Cobar,1R150,Outback NSW,1,New South Wales,AUS,Australia,45551.398,http://linked.data.gov.au/dataset/asgsed3/SA2/105011093
105011095,Nyngan - Warren,1R150,Outback NSW,1,New South Wales,AUS,Australia,21216.0023,http://linked.data.gov.au/dataset/asgsed3/SA2/105011095
105021098,Far West,1R150,Outback NSW,1,New South Wales,AUS,Australia,146684.7317,http://linked.data.gov.au/dataset/asgsed3/SA2/105021098
105021097,Broken Hill,1R150,Outback NSW,1,New South Wales,AUS,Australia,170.1153,http://linked.data.gov.au/dataset/asgsed3/SA2/105021097
105011096,Walgett - Lightning Ridge,1R150,Outback NSW,1,New South Wales,AUS,Australia,27011.1328,http://linked.data.gov.au/dataset/asgsed3/SA2/105011096
102021053,The Entrance,1R180,Central Coast,1,New South Wales,AUS,Australia,13.8576,http://linked.data.gov.au/dataset/asgsed3/SA2/102021053
102011028,Avoca Beach - Copacabana,1R180,Central Coast,1,New South Wales,AUS,Australia,6.4376,http://linked.data.gov.au/dataset/asgsed3/SA2/102011028
102021050,Lake Munmorah - Mannering Park,1R180,Central Coast,1,New South Wales,AUS,Australia,35.4946,http://linked.data.gov.au/dataset/asgsed3/SA2/102021050
102021057,Wyong,1R180,Central Coast,1,New South Wales,AUS,Australia,15.0334,http://linked.data.gov.au/dataset/asgsed3/SA2/102021057
102021056,Warnervale - Wadalba,1R180,Central Coast,1,New South Wales,AUS,Australia,42.89,http://linked.data.gov.au/dataset/asgsed3/SA2/102021056
102021055,Tuggerah - Kangy Angy,1R180,Central Coast,1,New South Wales,AUS,Australia,27.8463,http://linked.data.gov.au/dataset/asgsed3/SA2/102021055
102021054,Toukley - Norah Head,1R180,Central Coast,1,New South Wales,AUS,Australia,10.5216,http://linked.data.gov.au/dataset/asgsed3/SA2/102021054
102011035,Narara,1R180,Central Coast,1,New South Wales,AUS,Australia,7.7021,http://linked.data.gov.au/dataset/asgsed3/SA2/102011035
102021052,Summerland Point - Gwandalan,1R180,Central Coast,1,New South Wales,AUS,Australia,9.1793,http://linked.data.gov.au/dataset/asgsed3/SA2/102021052
102021051,Ourimbah - Fountaindale,1R180,Central Coast,1,New South Wales,AUS,Australia,114.1172,http://linked.data.gov.au/dataset/asgsed3/SA2/102021051
102021049,Jilliby - Yarramalong,1R180,Central Coast,1,New South Wales,AUS,Australia,346.7662,http://linked.data.gov.au/dataset/asgsed3/SA2/102021049
102011043,Wyoming,1R180,Central Coast,1,New South Wales,AUS,Australia,8.381,http://linked.data.gov.au/dataset/asgsed3/SA2/102011043
102011037,Point Clare - Koolewong,1R180,Central Coast,1,New South Wales,AUS,Australia,6.7794,http://linked.data.gov.au/dataset/asgsed3/SA2/102011037
102011042,Woy Woy - Blackwall,1R180,Central Coast,1,New South Wales,AUS,Australia,17.3963,http://linked.data.gov.au/dataset/asgsed3/SA2/102011042
102011041,Wamberal - Forresters Beach,1R180,Central Coast,1,New South Wales,AUS,Australia,13.7221,http://linked.data.gov.au/dataset/asgsed3/SA2/102011041
102011040,Umina - Booker Bay - Patonga,1R180,Central Coast,1,New South Wales,AUS,Australia,25.2285,http://linked.data.gov.au/dataset/asgsed3/SA2/102011040
102011039,Terrigal - North Avoca,1R180,Central Coast,1,New South Wales,AUS,Australia,10.4791,http://linked.data.gov.au/dataset/asgsed3/SA2/102011039
102011038,Saratoga - Davistown,1R180,Central Coast,1,New South Wales,AUS,Australia,4.7683,http://linked.data.gov.au/dataset/asgsed3/SA2/102011038
102011031,Erina - Green Point,1R180,Central Coast,1,New South Wales,AUS,Australia,33.7934,http://linked.data.gov.au/dataset/asgsed3/SA2/102011031
102011036,Niagara Park - Lisarow,1R180,Central Coast,1,New South Wales,AUS,Australia,16.7316,http://linked.data.gov.au/dataset/asgsed3/SA2/102011036
102011034,Kincumber - Picketts Valley,1R180,Central Coast,1,New South Wales,AUS,Australia,11.7169,http://linked.data.gov.au/dataset/asgsed3/SA2/102011034
102011033,Kariong,1R180,Central Coast,1,New South Wales,AUS,Australia,8.3063,http://linked.data.gov.au/dataset/asgsed3/SA2/102011033
102011032,Gosford - Springfield,1R180,Central Coast,1,New South Wales,AUS,Australia,16.9123,http://linked.data.gov.au/dataset/asgsed3/SA2/102011032
102011030,Calga - Kulnura,1R180,Central Coast,1,New South Wales,AUS,Australia,767.9512,http://linked.data.gov.au/dataset/asgsed3/SA2/102011030
102011029,Box Head - MacMasters Beach,1R180,Central Coast,1,New South Wales,AUS,Australia,32.0802,http://linked.data.gov.au/dataset/asgsed3/SA2/102011029
102021048,Gorokan - Kanwal - Charmhaven,1R180,Central Coast,1,New South Wales,AUS,Australia,11.249,http://linked.data.gov.au/dataset/asgsed3/SA2/102021048
102021047,Chittaway Bay - Tumbi Umbi,1R180,Central Coast,1,New South Wales,AUS,Australia,24.4986,http://linked.data.gov.au/dataset/asgsed3/SA2/102021047
102021046,Budgewoi - Buff Point - Halekulani,1R180,Central Coast,1,New South Wales,AUS,Australia,9.3297,http://linked.data.gov.au/dataset/asgsed3/SA2/102021046
102021045,Blue Haven - San Remo,1R180,Central Coast,1,New South Wales,AUS,Australia,20.9795,http://linked.data.gov.au/dataset/asgsed3/SA2/102021045
102021044,Bateau Bay - Killarney Vale,1R180,Central Coast,1,New South Wales,AUS,Australia,10.8595,http://linked.data.gov.au/dataset/asgsed3/SA2/102021044
103031070,Lithgow,1R190,Blue Mountains,1,New South Wales,AUS,Australia,119.9844,http://linked.data.gov.au/dataset/asgsed3/SA2/103031070
103031075,Wollangambe - Wollemi,1R190,Blue Mountains,1,New South Wales,AUS,Australia,2448.7276,http://linked.data.gov.au/dataset/asgsed3/SA2/103031075
103031071,Lithgow Surrounds,1R190,Blue Mountains,1,New South Wales,AUS,Australia,2514.0698,http://linked.data.gov.au/dataset/asgsed3/SA2/103031071
124011454,Springwood - Winmalee,1R190,Blue Mountains,1,New South Wales,AUS,Australia,69.6647,http://linked.data.gov.au/dataset/asgsed3/SA2/124011454
103011061,Oberon,1R190,Blue Mountains,1,New South Wales,AUS,Australia,2972.3813,http://linked.data.gov.au/dataset/asgsed3/SA2/103011061
124021456,Blue Mountains - South,1R190,Blue Mountains,1,New South Wales,AUS,Australia,2456.9093,http://linked.data.gov.au/dataset/asgsed3/SA2/124021456
124011455,Wentworth Falls,1R190,Blue Mountains,1,New South Wales,AUS,Australia,21.0358,http://linked.data.gov.au/dataset/asgsed3/SA2/124011455
124011449,Blackheath - Megalong Valley,1R190,Blue Mountains,1,New South Wales,AUS,Australia,139.2166,http://linked.data.gov.au/dataset/asgsed3/SA2/124011449
124011450,Blaxland - Warrimoo - Lapstone,1R190,Blue Mountains,1,New South Wales,AUS,Australia,29.6935,http://linked.data.gov.au/dataset/asgsed3/SA2/124011450
124011451,Blue Mountains - North,1R190,Blue Mountains,1,New South Wales,AUS,Australia,595.0366,http://linked.data.gov.au/dataset/asgsed3/SA2/124011451
124011452,Katoomba - Leura,1R190,Blue Mountains,1,New South Wales,AUS,Australia,40.8734,http://linked.data.gov.au/dataset/asgsed3/SA2/124011452
124011453,Lawson - Hazelbrook - Linden,1R190,Blue Mountains,1,New South Wales,AUS,Australia,46.8873,http://linked.data.gov.au/dataset/asgsed3/SA2/124011453
112011237,Ballina Surrounds,1R200,North Coast NSW,1,New South Wales,AUS,Australia,406.5486,http://linked.data.gov.au/dataset/asgsed3/SA2/112011237
112011238,Bangalow,1R200,North Coast NSW,1,New South Wales,AUS,Australia,186.5293,http://linked.data.gov.au/dataset/asgsed3/SA2/112011238
112011239,Brunswick Heads - Ocean Shores,1R200,North Coast NSW,1,New South Wales,AUS,Australia,54.4454,http://linked.data.gov.au/dataset/asgsed3/SA2/112011239
112011240,Byron Bay,1R200,North Coast NSW,1,New South Wales,AUS,Australia,39.7771,http://linked.data.gov.au/dataset/asgsed3/SA2/112011240
112011241,Evans Head,1R200,North Coast NSW,1,New South Wales,AUS,Australia,543.5362,http://linked.data.gov.au/dataset/asgsed3/SA2/112011241
112011242,Lennox Head - Skennars Head,1R200,North Coast NSW,1,New South Wales,AUS,Australia,37.846,http://linked.data.gov.au/dataset/asgsed3/SA2/112011242
112011243,Mullumbimby,1R200,North Coast NSW,1,New South Wales,AUS,Australia,268.075,http://linked.data.gov.au/dataset/asgsed3/SA2/112011243
112021244,Casino,1R200,North Coast NSW,1,New South Wales,AUS,Australia,138.9581,http://linked.data.gov.au/dataset/asgsed3/SA2/112021244
112021245,Casino Surrounds,1R200,North Coast NSW,1,New South Wales,AUS,Australia,3950.1024,http://linked.data.gov.au/dataset/asgsed3/SA2/112021245
112021246,Goonellabah,1R200,North Coast NSW,1,New South Wales,AUS,Australia,25.2269,http://linked.data.gov.au/dataset/asgsed3/SA2/112021246
112021247,Kyogle,1R200,North Coast NSW,1,New South Wales,AUS,Australia,1979.7778,http://linked.data.gov.au/dataset/asgsed3/SA2/112021247
112021248,Lismore,1R200,North Coast NSW,1,New South Wales,AUS,Australia,63.3097,http://linked.data.gov.au/dataset/asgsed3/SA2/112021248
104021084,Coffs Harbour - North,1R200,North Coast NSW,1,New South Wales,AUS,Australia,25.6688,http://linked.data.gov.au/dataset/asgsed3/SA2/104021084
104021083,Bellingen,1R200,North Coast NSW,1,New South Wales,AUS,Australia,1001.0481,http://linked.data.gov.au/dataset/asgsed3/SA2/104021083
104011082,Maclean - Yamba - Iluka,1R200,North Coast NSW,1,New South Wales,AUS,Australia,711.0493,http://linked.data.gov.au/dataset/asgsed3/SA2/104011082
104011081,Grafton Surrounds,1R200,North Coast NSW,1,New South Wales,AUS,Australia,8445.891,http://linked.data.gov.au/dataset/asgsed3/SA2/104011081
106031124,Tea Gardens - Hawks Nest,1R200,North Coast NSW,1,New South Wales,AUS,Australia,204.3164,http://linked.data.gov.au/dataset/asgsed3/SA2/106031124
104011080,Grafton,1R200,North Coast NSW,1,New South Wales,AUS,Australia,106.2537,http://linked.data.gov.au/dataset/asgsed3/SA2/104011080
112031254,Tweed Heads,1R200,North Coast NSW,1,New South Wales,AUS,Australia,100.4343,http://linked.data.gov.au/dataset/asgsed3/SA2/112031254
112031253,Pottsville,1R200,North Coast NSW,1,New South Wales,AUS,Australia,189.4635,http://linked.data.gov.au/dataset/asgsed3/SA2/112031253
112031252,Murwillumbah Surrounds,1R200,North Coast NSW,1,New South Wales,AUS,Australia,908.2415,http://linked.data.gov.au/dataset/asgsed3/SA2/112031252
112031251,Murwillumbah,1R200,North Coast NSW,1,New South Wales,AUS,Australia,24.2868,http://linked.data.gov.au/dataset/asgsed3/SA2/112031251
108011151,Bulahdelah - Stroud,1R200,North Coast NSW,1,New South Wales,AUS,Australia,2334.0245,http://linked.data.gov.au/dataset/asgsed3/SA2/108011151
108011152,Forster,1R200,North Coast NSW,1,New South Wales,AUS,Australia,33.873,http://linked.data.gov.au/dataset/asgsed3/SA2/108011152
108011153,Forster-Tuncurry Surrounds,1R200,North Coast NSW,1,New South Wales,AUS,Australia,749.4773,http://linked.data.gov.au/dataset/asgsed3/SA2/108011153
112031250,Kingscliff - Fingal Head,1R200,North Coast NSW,1,New South Wales,AUS,Australia,38.4359,http://linked.data.gov.au/dataset/asgsed3/SA2/112031250
108051168,Old Bar - Manning Point - Red Head,1R200,North Coast NSW,1,New South Wales,AUS,Australia,209.6182,http://linked.data.gov.au/dataset/asgsed3/SA2/108051168
112021249,Lismore Surrounds,1R200,North Coast NSW,1,New South Wales,AUS,Australia,1233.2421,http://linked.data.gov.au/dataset/asgsed3/SA2/112021249
108041620,Port Macquarie - South,1R200,North Coast NSW,1,New South Wales,AUS,Australia,34.9946,http://linked.data.gov.au/dataset/asgsed3/SA2/108041620
112031550,Banora Point,1R200,North Coast NSW,1,New South Wales,AUS,Australia,9.4424,http://linked.data.gov.au/dataset/asgsed3/SA2/112031550
108041166,Wauchope,1R200,North Coast NSW,1,New South Wales,AUS,Australia,194.8611,http://linked.data.gov.au/dataset/asgsed3/SA2/108041166
108041165,Port Macquarie Surrounds,1R200,North Coast NSW,1,New South Wales,AUS,Australia,2871.7473,http://linked.data.gov.au/dataset/asgsed3/SA2/108041165
108041164,Port Macquarie - West,1R200,North Coast NSW,1,New South Wales,AUS,Australia,54.1668,http://linked.data.gov.au/dataset/asgsed3/SA2/108041164
108041162,Laurieton - Bonny Hills,1R200,North Coast NSW,1,New South Wales,AUS,Australia,524.9062,http://linked.data.gov.au/dataset/asgsed3/SA2/108041162
108031161,Lord Howe Island,1R200,North Coast NSW,1,New South Wales,AUS,Australia,16.2918,http://linked.data.gov.au/dataset/asgsed3/SA2/108031161
108021160,South West Rocks,1R200,North Coast NSW,1,New South Wales,AUS,Australia,45.9673,http://linked.data.gov.au/dataset/asgsed3/SA2/108021160
108021159,Nambucca Heads Surrounds,1R200,North Coast NSW,1,New South Wales,AUS,Australia,1356.0988,http://linked.data.gov.au/dataset/asgsed3/SA2/108021159
104021091,Woolgoolga - Arrawarra,1R200,North Coast NSW,1,New South Wales,AUS,Australia,270.2411,http://linked.data.gov.au/dataset/asgsed3/SA2/104021091
108021158,Nambucca Heads,1R200,North Coast NSW,1,New South Wales,AUS,Australia,31.0503,http://linked.data.gov.au/dataset/asgsed3/SA2/108021158
112031552,Tweed Heads South,1R200,North Coast NSW,1,New South Wales,AUS,Australia,8.4562,http://linked.data.gov.au/dataset/asgsed3/SA2/112031552
104021090,Urunga,1R200,North Coast NSW,1,New South Wales,AUS,Australia,108.4124,http://linked.data.gov.au/dataset/asgsed3/SA2/104021090
112031551,Terranora - North Tumbulgum,1R200,North Coast NSW,1,New South Wales,AUS,Australia,29.0247,http://linked.data.gov.au/dataset/asgsed3/SA2/112031551
108041619,Port Macquarie - East,1R200,North Coast NSW,1,New South Wales,AUS,Australia,7.0934,http://linked.data.gov.au/dataset/asgsed3/SA2/108041619
104021089,Sawtell - Boambee,1R200,North Coast NSW,1,New South Wales,AUS,Australia,118.2251,http://linked.data.gov.au/dataset/asgsed3/SA2/104021089
104021088,Korora - Emerald Beach,1R200,North Coast NSW,1,New South Wales,AUS,Australia,57.6882,http://linked.data.gov.au/dataset/asgsed3/SA2/104021088
104021087,Dorrigo,1R200,North Coast NSW,1,New South Wales,AUS,Australia,1987.6714,http://linked.data.gov.au/dataset/asgsed3/SA2/104021087
104021086,Coramba - Nana Glen - Bucca,1R200,North Coast NSW,1,New South Wales,AUS,Australia,363.909,http://linked.data.gov.au/dataset/asgsed3/SA2/104021086
104021085,Coffs Harbour - South,1R200,North Coast NSW,1,New South Wales,AUS,Australia,33.6996,http://linked.data.gov.au/dataset/asgsed3/SA2/104021085
112011236,Ballina,1R200,North Coast NSW,1,New South Wales,AUS,Australia,36.1602,http://linked.data.gov.au/dataset/asgsed3/SA2/112011236
108051171,Wingham,1R200,North Coast NSW,1,New South Wales,AUS,Australia,61.5309,http://linked.data.gov.au/dataset/asgsed3/SA2/108051171
108051170,Taree Surrounds,1R200,North Coast NSW,1,New South Wales,AUS,Australia,3344.9329,http://linked.data.gov.au/dataset/asgsed3/SA2/108051170
108021157,Macksville - Scotts Head,1R200,North Coast NSW,1,New South Wales,AUS,Australia,83.793,http://linked.data.gov.au/dataset/asgsed3/SA2/108021157
108021156,Kempsey Surrounds,1R200,North Coast NSW,1,New South Wales,AUS,Australia,3627.2591,http://linked.data.gov.au/dataset/asgsed3/SA2/108021156
108021155,Kempsey,1R200,North Coast NSW,1,New South Wales,AUS,Australia,195.1561,http://linked.data.gov.au/dataset/asgsed3/SA2/108021155
108011154,Tuncurry,1R200,North Coast NSW,1,New South Wales,AUS,Australia,15.6698,http://linked.data.gov.au/dataset/asgsed3/SA2/108011154
108051169,Taree,1R200,North Coast NSW,1,New South Wales,AUS,Australia,125.1186,http://linked.data.gov.au/dataset/asgsed3/SA2/108051169
210051442,Craigieburn - North,2R010,Melbourne,2,Victoria,AUS,Australia,13.3514,http://linked.data.gov.au/dataset/asgsed3/SA2/210051442
210051443,Craigieburn - South,2R010,Melbourne,2,Victoria,AUS,Australia,11.9142,http://linked.data.gov.au/dataset/asgsed3/SA2/210051443
210051445,Mickleham - Yuroke,2R010,Melbourne,2,Victoria,AUS,Australia,70.8359,http://linked.data.gov.au/dataset/asgsed3/SA2/210051445
211041269,Forest Hill,2R010,Melbourne,2,Victoria,AUS,Australia,4.0702,http://linked.data.gov.au/dataset/asgsed3/SA2/211041269
211041270,Mitcham (Vic.),2R010,Melbourne,2,Victoria,AUS,Australia,6.6271,http://linked.data.gov.au/dataset/asgsed3/SA2/211041270
211041271,Nunawading,2R010,Melbourne,2,Victoria,AUS,Australia,5.0785,http://linked.data.gov.au/dataset/asgsed3/SA2/211041271
211041272,Vermont,2R010,Melbourne,2,Victoria,AUS,Australia,4.6098,http://linked.data.gov.au/dataset/asgsed3/SA2/211041272
211041273,Vermont South,2R010,Melbourne,2,Victoria,AUS,Australia,6.184,http://linked.data.gov.au/dataset/asgsed3/SA2/211041273
212041312,Dandenong North,2R010,Melbourne,2,Victoria,AUS,Australia,9.459,http://linked.data.gov.au/dataset/asgsed3/SA2/212041312
212041313,Dingley Village,2R010,Melbourne,2,Victoria,AUS,Australia,7.2437,http://linked.data.gov.au/dataset/asgsed3/SA2/212041313
213051362,Hoppers Crossing - South,2R010,Melbourne,2,Victoria,AUS,Australia,7.0114,http://linked.data.gov.au/dataset/asgsed3/SA2/213051362
212021293,Berwick - North,2R010,Melbourne,2,Victoria,AUS,Australia,19.748,http://linked.data.gov.au/dataset/asgsed3/SA2/212021293
212021295,Doveton,2R010,Melbourne,2,Victoria,AUS,Australia,5.1935,http://linked.data.gov.au/dataset/asgsed3/SA2/212021295
212021297,Hallam,2R010,Melbourne,2,Victoria,AUS,Australia,8.0565,http://linked.data.gov.au/dataset/asgsed3/SA2/212021297
212021299,Narre Warren North,2R010,Melbourne,2,Victoria,AUS,Australia,34.4086,http://linked.data.gov.au/dataset/asgsed3/SA2/212021299
212021453,Endeavour Hills - North,2R010,Melbourne,2,Victoria,AUS,Australia,14.4746,http://linked.data.gov.au/dataset/asgsed3/SA2/212021453
212021454,Endeavour Hills - South,2R010,Melbourne,2,Victoria,AUS,Australia,5.5873,http://linked.data.gov.au/dataset/asgsed3/SA2/212021454
212021455,Narre Warren - North East,2R010,Melbourne,2,Victoria,AUS,Australia,4.874,http://linked.data.gov.au/dataset/asgsed3/SA2/212021455
213051363,Laverton,2R010,Melbourne,2,Victoria,AUS,Australia,22.2451,http://linked.data.gov.au/dataset/asgsed3/SA2/213051363
213051368,Werribee - South,2R010,Melbourne,2,Victoria,AUS,Australia,114.0332,http://linked.data.gov.au/dataset/asgsed3/SA2/213051368
213051464,Point Cook - East,2R010,Melbourne,2,Victoria,AUS,Australia,19.0354,http://linked.data.gov.au/dataset/asgsed3/SA2/213051464
206011109,Pascoe Vale South,2R010,Melbourne,2,Victoria,AUS,Australia,2.9887,http://linked.data.gov.au/dataset/asgsed3/SA2/206011109
206011495,Brunswick - North,2R010,Melbourne,2,Victoria,AUS,Australia,2.4091,http://linked.data.gov.au/dataset/asgsed3/SA2/206011495
206011496,Brunswick - South,2R010,Melbourne,2,Victoria,AUS,Australia,2.7334,http://linked.data.gov.au/dataset/asgsed3/SA2/206011496
206011497,Coburg - East,2R010,Melbourne,2,Victoria,AUS,Australia,3.7471,http://linked.data.gov.au/dataset/asgsed3/SA2/206011497
206011498,Coburg - West,2R010,Melbourne,2,Victoria,AUS,Australia,3.1876,http://linked.data.gov.au/dataset/asgsed3/SA2/206011498
